"San Fernando","San Fernando","-34.5800","-70.9900","Chile","CL","CHL","Libertador General Bernardo O’Higgins","minor","60746","1152802349"
"Shuya","Shuya","56.8543","41.3643","Russia","RU","RUS","Ivanovskaya Oblast’","","60705","1643360424"
"Soasio","Soasio","0.6964","127.4360","Indonesia","ID","IDN","Maluku Utara","","60611","1360827216"
"Langzhong","Langzhong","31.5759","105.9656","China","CN","CHN","Sichuan","minor","60542","1156930148"
"Xo‘jayli Shahri","Xo`jayli Shahri","42.4047","59.4517","Uzbekistan","UZ","UZB","Qoraqalpog‘iston","minor","60401","1860783170"
"Reston","Reston","38.9497","-77.3461","United States","US","USA","Virginia","","60352","1840006025"
"Morristown","Morristown","36.2047","-83.3005","United States","US","USA","Tennessee","","60316.0","1840014467"
"Lakewood","Lakewood","47.1628","-122.5299","United States","US","USA","Washington","","60296","1840019860"
"Zima","Zima","53.9331","102.0331","Russia","RU","RUS","Irkutskaya Oblast’","","60239","1643510813"
"Bristol","Bristol","41.6812","-72.9407","United States","US","USA","Connecticut","","60223","1840004772"
"Millcreek","Millcreek","40.6892","-111.8291","United States","US","USA","Utah","","60192","1840018744"
"Woodland","Woodland","38.6712","-121.7500","United States","US","USA","California","","60062.0","1840021485"
"Crotone","Crotone","39.0833","17.1233","Italy","IT","ITA","Calabria","minor","60010","1380444441"
"Benton Harbor","Benton Harbor","42.1159","-86.4488","United States","US","USA","Michigan","","59939.0","1840003215"
"Meriden","Meriden","41.5367","-72.7944","United States","US","USA","Connecticut","","59927","1840004848"
"Kotlas","Kotlas","61.2631","46.6631","Russia","RU","RUS","Arkhangel’skaya Oblast’","","59879","1643953441"
"Chapel Hill","Chapel Hill","35.9270","-79.0391","United States","US","USA","North Carolina","","59862","1840016152"
"Pontiac","Pontiac","42.6493","-83.2878","United States","US","USA","Michigan","","59792","1840002427"
"Linares","Linares","38.0833","-3.6334","Spain","ES","ESP","Andalusia","","59761","1724047784"
"Novi","Novi","42.4786","-83.4893","United States","US","USA","Michigan","","59715","1840002423"
"Port Charlotte","Port Charlotte","26.9918","-82.1140","United States","US","USA","Florida","","59654","1840014200"
"St. Clair Shores","St. Clair Shores","42.4921","-82.8957","United States","US","USA","Michigan","","59635","1840003093"
"Beckley","Beckley","37.7877","-81.1840","United States","US","USA","West Virginia","","59629.0","1840006350"
"Clay","Clay","43.1809","-76.1955","United States","US","USA","New York","","59626","1840057989"
"Huazhou","Huazhou","32.6804","112.0800","China","CN","CHN","Henan","minor","59338","1156796734"
"Sanford","Sanford","28.7893","-81.2760","United States","US","USA","Florida","","59317","1840015958"
"San Felipe","San Felipe","-32.7500","-70.7200","Chile","CL","CHL","Valparaíso","minor","59294","1152329463"
"Kavála","Kavala","40.9412","24.4018","Greece","GR","GRC","Anatolikí Makedonía kai Thráki","minor","59240","1300398756"
"Gannan","Gannan","47.9204","123.5100","China","CN","CHN","Heilongjiang","minor","59239","1156081008"
"Midland","Midland","43.6239","-84.2316","United States","US","USA","Michigan","","59138.0","1840002660"
"Royal Oak","Royal Oak","42.5084","-83.1539","United States","US","USA","Michigan","","59112","1840002430"
"Bangor","Bangor","44.8322","-68.7906","United States","US","USA","Maine","","59107.0","1840000238"
"Bartlett","Bartlett","35.2337","-89.8195","United States","US","USA","Tennessee","","59102","1840013472"
"San Rafael","San Rafael","37.9904","-122.5222","United States","US","USA","California","","59070","1840021513"
"San Francisco","San Francisco","-31.4300","-62.0900","Argentina","AR","ARG","Córdoba","minor","59062","1032491643"
"Goldsboro","Goldsboro","35.3777","-77.9720","United States","US","USA","North Carolina","","58972.0","1840013432"
"Mikhaylovka","Mikhaylovka","50.0679","43.2175","Russia","RU","RUS","Volgogradskaya Oblast’","","58898","1643239180"
"Solnechnogorsk","Solnechnogorsk","56.1807","36.9809","Russia","RU","RUS","Moskovskaya Oblast’","","58891","1643958876"
"Bowie","Bowie","38.9574","-76.7422","United States","US","USA","Maryland","","58859","1840005970"
"Tezpur","Tezpur","26.6338","92.8000","India","IN","IND","Assam","","58851","1356299437"
"Lewiston","Lewiston","44.0915","-70.1681","United States","US","USA","Maine","","58796.0","1840000320"
"Columbus","Columbus","39.2094","-85.9183","United States","US","USA","Indiana","","58771.0","1840013714"
"Towson","Towson","39.3944","-76.6190","United States","US","USA","Maryland","","58766","1840005695"
"Orland Park","Orland Park","41.6075","-87.8619","United States","US","USA","Illinois","","58765","1840011310"
"Arsen’yev","Arsen'yev","44.1623","133.2823","Russia","RU","RUS","Primorskiy Kray","","58700","1643534912"
"Plymouth","Plymouth","41.8783","-70.6309","United States","US","USA","Massachusetts","","58695","1840053574"
"Casa Grande","Casa Grande","32.9068","-111.7624","United States","US","USA","Arizona","","58632.0","1840019364"
"Aketi","Aketi","2.7405","23.7800","Congo (Kinshasa)","CD","COD","Bas-Uélé","","58601","1180273302"
"Staunton","Staunton","38.1593","-79.0611","United States","US","USA","Virginia","","58470.0","1840001670"
"San Pedro","San Pedro","-24.2196","-64.8700","Argentina","AR","ARG","Jujuy","minor","58430","1032823743"
"Des Plaines","Des Plaines","42.0344","-87.9008","United States","US","USA","Illinois","","58193","1840007032"
"Manchester","Manchester","41.7753","-72.5242","United States","US","USA","Connecticut","","58172","1840035273"
"Santee","Santee","32.8554","-116.9851","United States","US","USA","California","","58113","1840021992"
"Spring","Spring","30.0613","-95.3830","United States","US","USA","Texas","","57932","1840019615"
"Allanmyo","Allanmyo","19.3783","95.2279","Burma","MM","MMR","Magway","","57897","1104582279"
"Borovichi","Borovichi","58.3978","33.8974","Russia","RU","RUS","Novgorodskaya Oblast’","","57887","1643059892"
"António Enes","Antonio Enes","-16.2300","39.9100","Mozambique","MZ","MOZ","Nampula","","57835","1508591443"
"Hot Springs","Hot Springs","34.4902","-93.0498","United States","US","USA","Arkansas","","57819.0","1840014670"
"Walla Walla","Walla Walla","46.0669","-118.3365","United States","US","USA","Washington","","57779.0","1840021174"
"Qŭnghirot","Qunghirot","43.0704","58.9000","Uzbekistan","UZ","UZB","Qoraqalpog‘iston","","57758","1860586828"
"Tiznit","Tiznit","29.7104","-9.7400","Morocco","MA","MAR","Souss-Massa","","57705","1504399838"
"Piscataway","Piscataway","40.5467","-74.4636","United States","US","USA","New Jersey","","57695","1840081697"
"Hendersonville","Hendersonville","36.3063","-86.5998","United States","US","USA","Tennessee","","57517","1840014419"
"Titusville","Titusville","28.5727","-80.8193","United States","US","USA","Florida","","57497.0","1840015962"
"Xankəndi","Xankandi","39.8156","46.7520","Azerbaijan","AZ","AZE","Xankəndi","","57473","1031053512"
"Kentaū","Kentau","43.5165","68.5199","Kazakhstan","KZ","KAZ","Ongtüstik Qazaqstan","","57408","1398997742"
"Cheremkhovo","Cheremkhovo","53.1588","103.0739","Russia","RU","RUS","Irkutskaya Oblast’","","57395","1643007385"
"Greenwood","Greenwood","39.6019","-86.1073","United States","US","USA","Indiana","","57375","1840007332"
"Heroica Caborca","Heroica Caborca","30.7161","-112.1642","Mexico","MX","MEX","Sonora","minor","57357","1484993432"
"Midwest City","Midwest City","35.4630","-97.3709","United States","US","USA","Oklahoma","","57308","1840020425"
"Manhattan","Manhattan","39.1885","-96.6047","United States","US","USA","Kansas","","57284.0","1840001589"
"Punta Alta","Punta Alta","-38.8800","-62.0800","Argentina","AR","ARG","Buenos Aires","minor","57209","1032629961"
"St. Peters","St. Peters","38.7825","-90.6061","United States","US","USA","Missouri","","57178","1840009721"
"Taunton","Taunton","41.9036","-71.0943","United States","US","USA","Massachusetts","","57139","1840003220"
"General Pico","General Pico","-35.6596","-63.7700","Argentina","AR","ARG","La Pampa","minor","57029","1032081531"
"Roslavl’","Roslavl'","53.9509","32.8604","Russia","RU","RUS","Smolenskaya Oblast’","","56971","1643356591"
"Cruzeiro do Sul","Cruzeiro do Sul","-7.6300","-72.6700","Brazil","BR","BRA","Acre","","56862","1076881427"
"Los Andes","Los Andes","-32.8296","-70.6000","Chile","CL","CHL","Valparaíso","minor","56859","1152833598"
"East Stroudsburg","East Stroudsburg","41.0023","-75.1779","United States","US","USA","Pennsylvania","","56771.0","1840003507"
"Ridder","Ridder","50.3554","83.5149","Kazakhstan","KZ","KAZ","Shyghys Qazaqstan","","56756","1398556139"
"Smyrna","Smyrna","33.8633","-84.5168","United States","US","USA","Georgia","","56685","1840015634"
"Tinley Park","Tinley Park","41.5670","-87.8050","United States","US","USA","Illinois","","56668","1840011331"
"Diamond Bar","Diamond Bar","33.9991","-117.8161","United States","US","USA","California","","56665","1840019244"
"Weymouth Town","Weymouth Town","42.1984","-70.9466","United States","US","USA","Massachusetts","","56664","1840053677"
"Garzón","Garzon","2.2104","-75.6500","Colombia","CO","COL","Huila","minor","56603","1170149755"
"Bradenton","Bradenton","27.4900","-82.5740","United States","US","USA","Florida","","56508","1840014173"
"Jackson","Jackson","40.0980","-74.3579","United States","US","USA","New Jersey","","56501","1840081610"
"Bayan Hot","Bayan Hot","38.8390","105.6686","China","CN","CHN","Inner Mongolia","minor","56387","1156186483"
"South Hill","South Hill","47.1203","-122.2848","United States","US","USA","Washington","","56379","1840037886"
"Pittsfield","Pittsfield","42.4517","-73.2605","United States","US","USA","Massachusetts","","56291.0","1840003116"
"Richland","Richland","46.2826","-119.2937","United States","US","USA","Washington","","56243","1840019889"
"Huntersville","Huntersville","35.4057","-80.8729","United States","US","USA","North Carolina","","56212","1840016349"
"Rotorua","Rotorua","-38.1317","176.2483","New Zealand","NZ","NZL","Bay of Plenty","","56200","1554000379"
"Shoreline","Shoreline","47.7564","-122.3426","United States","US","USA","Washington","","56189","1840021118"
"Hof","Hof","50.3170","11.9167","Germany","DE","DEU","Bavaria","minor","56153","1276561363"
"Paita","Paita","-5.0900","-81.1200","Peru","PE","PER","Piura","","56151","1604588759"
"Lesnoy","Lesnoy","58.6436","59.7983","Russia","RU","RUS","Sverdlovskaya Oblast’","","56084","1643751945"
"Nova Viçosa","Nova Vicosa","-17.8800","-39.3700","Brazil","BR","BRA","Bahia","","55980","1076116919"
"Novato","Novato","38.0920","-122.5576","United States","US","USA","California","","55980","1840020260"
"Commerce City","Commerce City","39.8643","-104.8433","United States","US","USA","Colorado","","55923","1840018785"
"Sérres","Serres","41.0860","23.5497","Greece","GR","GRC","Kentrikí Makedonía","minor","55886","1300726987"
"Changling","Changling","44.2700","123.9900","China","CN","CHN","Jilin","minor","55841","1156262573"
"Cartersville","Cartersville","34.1632","-84.8007","United States","US","USA","Georgia","","55794.0","1840014701"
"Dearborn Heights","Dearborn Heights","42.3164","-83.2769","United States","US","USA","Michigan","","55758","1840003970"
"Umm Ruwaba","Umm Ruwaba","12.9104","31.2000","Sudan","SD","SDN","North Kordofan","","55742","1729566926"
"Kingston","Kingston","41.9295","-73.9968","United States","US","USA","New York","","55695.0","1840000493"
"Parachinar","Parachinar","33.8992","70.1008","Pakistan","PK","PAK","Federally Administered Tribal Areas","","55685","1586337795"
"Sayanogorsk","Sayanogorsk","53.0894","91.4004","Russia","RU","RUS","Khakasiya","","55642","1643565856"
"Arqalyq","Arqalyq","50.2418","66.8976","Kazakhstan","KZ","KAZ","Qostanay","","55521","1398980293"
"Chicopee","Chicopee","42.1764","-72.5719","United States","US","USA","Massachusetts","","55515","1840000462"
"Gelendzhik","Gelendzhik","44.5748","38.0644","Russia","RU","RUS","Krasnodarskiy Kray","","55508","1643756962"
"Vyaz’ma","Vyaz'ma","55.2122","34.2918","Russia","RU","RUS","Smolenskaya Oblast’","","55500","1643507171"
"Brive-la-Gaillarde","Brive-la-Gaillarde","45.1504","1.5333","France","FR","FRA","Nouvelle-Aquitaine","minor","55448","1250549859"
"Hazleton","Hazleton","40.9504","-75.9724","United States","US","USA","Pennsylvania","","55444.0","1840000753"
"Xinqing","Xinqing","48.2363","129.5059","China","CN","CHN","Heilongjiang","","55415","1156618293"
"Placetas","Placetas","22.3158","-79.6555","Cuba","CU","CUB","Villa Clara","minor","55408","1192546991"
"Wagga Wagga","Wagga Wagga","-35.1222","147.3400","Australia","AU","AUS","New South Wales","","55381","1036273188"
"Concórdia","Concordia","-27.2300","-52.0300","Brazil","BR","BRA","Santa Catarina","","55367","1076922195"
"Highland","Highland","34.1113","-117.1654","United States","US","USA","California","","55342","1840020405"
"Lake Havasu City","Lake Havasu City","34.5006","-114.3113","United States","US","USA","Arizona","","55341.0","1840021044"
"Kribi","Kribi","2.9404","9.9100","Cameroon","CM","CMR","Sud","","55224","1120360100"
"Kettering","Kettering","39.6957","-84.1496","United States","US","USA","Ohio","","55175","1840003783"
"Euless","Euless","32.8508","-97.0799","United States","US","USA","Texas","","55174","1840020693"
"Wayne","Wayne","40.9481","-74.2453","United States","US","USA","New Jersey","","55154","1840081808"
"Tadmur","Tadmur","34.5504","38.2833","Syria","SY","SYR","Ḩimş","minor","55111","1760484707"
"Palm Beach Gardens","Palm Beach Gardens","26.8486","-80.1660","United States","US","USA","Florida","","55036","1840015125"
"Watertown","Watertown","43.9734","-75.9095","United States","US","USA","New York","","54980.0","1840002200"
"Grants Pass","Grants Pass","42.4333","-123.3316","United States","US","USA","Oregon","","54973.0","1840020087"
"Blue Springs","Blue Springs","39.0123","-94.2722","United States","US","USA","Missouri","","54945","1840007396"
"West Haven","West Haven","41.2739","-72.9672","United States","US","USA","Connecticut","","54843","1840004852"
"Colton","Colton","34.0538","-117.3254","United States","US","USA","California","","54828","1840019120"
"Union","Union","42.1258","-76.0329","United States","US","USA","New York","","54817","1840058557"
"Caldwell","Caldwell","43.6454","-116.6599","United States","US","USA","Idaho","","54660","1840018641"
"Ning’an","Ning'an","44.3313","129.4659","China","CN","CHN","Heilongjiang","minor","54636","1156629205"
"Fond du Lac","Fond du Lac","43.7718","-88.4397","United States","US","USA","Wisconsin","","54629.0","1840002603"
"Arroyo Grande","Arroyo Grande","35.1242","-120.5845","United States","US","USA","California","","54620.0","1840019125"
"Cathedral City","Cathedral City","33.8363","-116.4642","United States","US","USA","California","","54596","1840019293"
"Cape Girardeau","Cape Girardeau","37.3108","-89.5596","United States","US","USA","Missouri","","54588.0","1840007598"
"El Banco","El Banco","9.0003","-73.9800","Colombia","CO","COL","Magdalena","minor","54522","1170111607"
"Chivilcoy","Chivilcoy","-34.9000","-60.0400","Argentina","AR","ARG","Buenos Aires","minor","54514","1032269915"
"Penápolis","Penapolis","-21.4100","-50.0800","Brazil","BR","BRA","São Paulo","","54477","1076587749"
"Delano","Delano","35.7670","-119.2637","United States","US","USA","California","","54471.0","1840019151"
"Stonecrest","Stonecrest","33.6843","-84.1373","United States","US","USA","Georgia","","54471","1840029466"
"Twin Falls","Twin Falls","42.5648","-114.4617","United States","US","USA","Idaho","","54455.0","1840021301"
"Williamsport","Williamsport","41.2398","-77.0371","United States","US","USA","Pennsylvania","","54389.0","1840000637"
"Krasnokamensk","Krasnokamensk","50.0665","118.0265","Russia","RU","RUS","Zabaykal’skiy Kray","","54316","1643383674"
"Ilha de Moçambique","Ilha de Mocambique","-15.0399","40.6822","Mozambique","MZ","MOZ","Nampula","","54315","1508063712"
"Eagle Pass","Eagle Pass","28.7125","-100.4840","United States","US","USA","Texas","","54299.0","1840019690"
"Normal","Normal","40.5220","-88.9877","United States","US","USA","Illinois","","54284","1840009401"
"Ash Shiḩr","Ash Shihr","14.7593","49.6092","Yemen","YE","YEM","Ḩaḑramawt","minor","54274","1887657562"
"Leesburg","Leesburg","39.1058","-77.5544","United States","US","USA","Virginia","","54215","1840005872"
"Beaufort","Beaufort","32.4606","-80.7245","United States","US","USA","South Carolina","","54207.0","1840013818"
"Parker","Parker","39.5084","-104.7755","United States","US","USA","Colorado","","54202","1840022454"
"Hacienda Heights","Hacienda Heights","33.9970","-117.9728","United States","US","USA","California","","54155","1840017921"
"Southaven","Southaven","34.9514","-89.9787","United States","US","USA","Mississippi","","54031","1840015519"
"Nuevitas","Nuevitas","21.5456","-77.2644","Cuba","CU","CUB","Camagüey","","54022","1192448182"
"Brunswick","Brunswick","31.1450","-81.4740","United States","US","USA","Georgia","","54017.0","1840013875"
"Grapevine","Grapevine","32.9343","-97.0744","United States","US","USA","Texas","","53982","1840020697"
"Ruteng","Ruteng","-8.6118","120.4698","Indonesia","ID","IDN","Nusa Tenggara Timur","minor","53976","1360084520"
"Chiquinquirá","Chiquinquira","5.6204","-73.8199","Colombia","CO","COL","Boyacá","minor","53975","1170668478"
"Bozeman","Bozeman","45.6828","-111.0549","United States","US","USA","Montana","","53949.0","1840018509"
"Azul","Azul","-36.7796","-59.8700","Argentina","AR","ARG","Buenos Aires","minor","53941","1032652005"
"Chicoutimi","Chicoutimi","48.4333","-71.0667","Canada","CA","CAN","Québec","","53940","1124426272"
"Mount Prospect","Mount Prospect","42.0641","-87.9375","United States","US","USA","Illinois","","53930","1840011300"
"Severomorsk","Severomorsk","69.0731","33.4231","Russia","RU","RUS","Murmanskaya Oblast’","","53921","1643295687"
"Elyria","Elyria","41.3761","-82.1063","United States","US","USA","Ohio","","53883","1840000643"
"Bījār","Bijar","35.8741","47.5937","Iran","IR","IRN","Kordestān","minor","53871","1364131066"
"Vyshniy Volochëk","Vyshniy Volochek","57.5830","34.5631","Russia","RU","RUS","Tverskaya Oblast’","","53800","1643616804"
"Markala","Markala","13.6704","-6.0700","Mali","ML","MLI","Ségou","","53738","1466526342"
"Upata","Upata","8.0204","-62.4100","Venezuela","VE","VEN","Bolívar","minor","53685","1862794619"
"Yucaipa","Yucaipa","34.0336","-117.0430","United States","US","USA","California","","53683","1840021732"
"Pamplona","Pamplona","7.3904","-72.6600","Colombia","CO","COL","Norte de Santander","minor","53587","1170275020"
"DeSoto","DeSoto","32.5992","-96.8633","United States","US","USA","Texas","","53568","1840019441"
"Lenexa","Lenexa","38.9609","-94.8018","United States","US","USA","Kansas","","53553","1840001639"
"Brookhaven","Brookhaven","33.8744","-84.3314","United States","US","USA","Georgia","","53518","1840029224"
"West Sacramento","West Sacramento","38.5557","-121.5504","United States","US","USA","California","","53512","1840021483"
"Buguruslan","Buguruslan","53.6630","52.4330","Russia","RU","RUS","Orenburgskaya Oblast’","","53511","1643675272"
"Ilo","Ilo","-17.6400","-71.3400","Peru","PE","PER","Moquegua","","53476","1604886582"
"Parsippany-Troy Hills","Parsippany-Troy Hills","40.8601","-74.4238","United States","US","USA","New Jersey","","53444","1840081736"
"Lewiston","Lewiston","46.3934","-116.9934","United States","US","USA","Idaho","","53436.0","1840019897"
"Bellevue","Bellevue","41.1536","-95.9357","United States","US","USA","Nebraska","","53424","1840007142"
"Grand Island","Grand Island","40.9214","-98.3584","United States","US","USA","Nebraska","","53424.0","1840000956"
"Wesley Chapel","Wesley Chapel","28.2106","-82.3238","United States","US","USA","Florida","","53414","1840014118"
"Río Tercero","Rio Tercero","-32.1796","-64.1200","Argentina","AR","ARG","Córdoba","","53389","1032103221"
"Wheaton","Wheaton","41.8561","-88.1083","United States","US","USA","Illinois","","53373","1840010166"
"Kateríni","Katerini","40.2723","22.5025","Greece","GR","GRC","Kentrikí Makedonía","minor","53293","1300524464"
"Qing’an","Qing'an","46.8719","127.5118","China","CN","CHN","Heilongjiang","minor","53206","1156233891"
"Tingo María","Tingo Maria","-9.2896","-75.9900","Peru","PE","PER","Huánuco","","53177","1604736000"
"Tigard","Tigard","45.4237","-122.7845","United States","US","USA","Oregon","","53148","1840021206"
"Banes","Banes","20.9629","-75.7186","Cuba","CU","CUB","Holguín","minor","53104","1192981466"
"Minnetonka","Minnetonka","44.9332","-93.4617","United States","US","USA","Minnesota","","53085","1840007831"
"Peabody","Peabody","42.5335","-70.9724","United States","US","USA","Massachusetts","","52987","1840000414"
"Alexandroúpoli","Alexandroupoli","40.8486","25.8744","Greece","GR","GRC","Anatolikí Makedonía kai Thráki","minor","52979","1300949419"
"Milford city ","Milford city ","41.2255","-73.0625","United States","US","USA","Connecticut","","52970","1840028605"
"Mercedes","Mercedes","-34.6600","-59.4400","Argentina","AR","ARG","Buenos Aires","minor","52949","1032994289"
"Palm Desert","Palm Desert","33.7378","-116.3695","United States","US","USA","California","","52932","1840020555"
"Livny","Livny","52.4248","37.6044","Russia","RU","RUS","Orlovskaya Oblast’","","52915","1643284653"
"Lompoc","Lompoc","34.6618","-120.4714","United States","US","USA","California","","52856.0","1840020468"
"Pinellas Park","Pinellas Park","27.8589","-82.7076","United States","US","USA","Florida","","52854","1840015112"
"Port Shepstone","Port Shepstone","-30.7195","30.4600","South Africa","ZA","ZAF","KwaZulu-Natal","","52793","1710443227"
"Lorica","Lorica","9.2419","-75.8160","Colombia","CO","COL","Córdoba","minor","52771","1170094504"
"Krasnokamsk","Krasnokamsk","58.0747","55.7443","Russia","RU","RUS","Permskiy Kray","","52689","1643177240"
"Siena","Siena","43.3170","11.3500","Italy","IT","ITA","Tuscany","minor","52625","1380088439"
"Farmington","Farmington","36.7555","-108.1823","United States","US","USA","New Mexico","","52555.0","1840020349"
"Stratford","Stratford","41.2070","-73.1305","United States","US","USA","Connecticut","","52529","1840035621"
"New Plymouth","New Plymouth","-39.0556","174.0748","New Zealand","NZ","NZL","Taranaki","","52500","1554939405"
"Porirua","Porirua","-41.1219","174.8524","New Zealand","NZ","NZL","Wellington","","52500","1554561880"
"Thongwa","Thongwa","16.7547","96.5193","Burma","MM","MMR","Yangon","","52496","1104339441"
"Jaén","Jaen","-5.7096","-78.8100","Peru","PE","PER","Cajamarca","","52493","1604707495"
"Bundaberg","Bundaberg","-24.8791","152.3509","Australia","AU","AUS","Queensland","","52472","1036377333"
"Glendora","Glendora","34.1449","-117.8467","United States","US","USA","California","","52445","1840020484"
"Apple Valley","Apple Valley","44.7457","-93.2006","United States","US","USA","Minnesota","","52435","1840006768"
"Chambersburg","Chambersburg","39.9315","-77.6556","United States","US","USA","Pennsylvania","","52418.0","1840001410"
"Hamilton","Hamilton","32.2942","-64.7839","Bermuda","BM","BMU","Hamilton","","52320","1060000000"
"Basankusu","Basankusu","1.2337","19.8000","Congo (Kinshasa)","CD","COD","Équateur","","52216","1180515335"
"Tayshet","Tayshet","55.9277","97.9877","Russia","RU","RUS","Irkutskaya Oblast’","","52184","1643635211"
"Nyagan’","Nyagan'","62.1465","65.3814","Russia","RU","RUS","Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra","","52137","1643802074"
"Howell","Howell","40.1819","-74.1977","United States","US","USA","New Jersey","","52076","1840081644"
"Kimry","Kimry","56.8691","37.3444","Russia","RU","RUS","Tverskaya Oblast’","","52070","1643056082"
"Walvisbaai","Walvisbaai","-22.9575","14.5053","Namibia","NA","NAM","Erongo","","52058","1516267898"
"Edina","Edina","44.8914","-93.3602","United States","US","USA","Minnesota","","51958","1840007822"
"Levittown","Levittown","40.1537","-74.8530","United States","US","USA","Pennsylvania","","51945","1840005408"
"Gwadar","Gwadar","25.1390","62.3286","Pakistan","PK","PAK","Balochistān","minor","51901","1586857142"
"Kentwood","Kentwood","42.8852","-85.5925","United States","US","USA","Michigan","","51747","1840002930"
"Burien","Burien","47.4762","-122.3393","United States","US","USA","Washington","","51671","1840018420"
"Sierra Vista","Sierra Vista","31.5630","-110.3153","United States","US","USA","Arizona","","51571.0","1840022103"
"Hoffman Estates","Hoffman Estates","42.0639","-88.1468","United States","US","USA","Illinois","","51567","1840011263"
"Apopka","Apopka","28.7013","-81.5303","United States","US","USA","Florida","","51564","1840014093"
"Emden","Emden","53.3667","7.2167","Germany","DE","DEU","Lower Saxony","minor","51526","1276309938"
"Florissant","Florissant","38.7996","-90.3269","United States","US","USA","Missouri","","51443","1840008586"
"Tefé","Tefe","-3.3600","-64.7000","Brazil","BR","BRA","Amazonas","","51437","1076049089"
"Bloomsburg","Bloomsburg","41.0026","-76.4561","United States","US","USA","Pennsylvania","","51356.0","1840000811"
"Tarma","Tarma","-11.4100","-75.7300","Peru","PE","PER","Junín","","51350","1604810508"
"Tulun","Tulun","54.5653","100.5654","Russia","RU","RUS","Irkutskaya Oblast’","","51330","1643545822"
"St. Cloud","St. Cloud","28.2294","-81.2829","United States","US","USA","Florida","","51282","1840015971"
"Coral Gables","Coral Gables","25.7037","-80.2715","United States","US","USA","Florida","","51095","1840015147"
"Hinesville","Hinesville","31.8247","-81.6135","United States","US","USA","Georgia","","51001.0","1840014931"
"Kyshtym","Kyshtym","55.7000","60.5595","Russia","RU","RUS","Chelyabinskaya Oblast’","","50911","1643212206"
"Irondequoit","Irondequoit","43.2096","-77.5705","United States","US","USA","New York","","50890","1840058201"
"East Hartford","East Hartford","41.7634","-72.6152","United States","US","USA","Connecticut","","50812","1840034618"
"Ye","Ye","15.2533","97.8679","Burma","MM","MMR","Mon State","","50798","1104513802"
"Mahalapye","Mahalapye","-23.1000","26.8200","Botswana","BW","BWA","Central","","50744","1072304817"
"Mweka","Mweka","-4.8396","21.5700","Congo (Kinshasa)","CD","COD","Kasaï","","50675","1180140663"
"New Bern","New Bern","35.0955","-77.0723","United States","US","USA","North Carolina","","50617.0","1840014591"
"Rowland Heights","Rowland Heights","33.9716","-117.8911","United States","US","USA","California","","50572","1840019211"
"Xánthi","Xanthi","41.1418","24.8836","Greece","GR","GRC","Anatolikí Makedonía kai Thráki","minor","50570","1300051191"
"Passau","Passau","48.5670","13.4666","Germany","DE","DEU","Bavaria","minor","50560","1276123699"
"Turbo","Turbo","8.1004","-76.7400","Colombia","CO","COL","Antioquia","minor","50508","1170426476"
"Hua Hin","Hua Hin","12.5697","99.9443","Thailand","TH","THA","Prachuap Khiri Khan","minor","50456","1764352388"
"Apex","Apex","35.7246","-78.8698","United States","US","USA","North Carolina","","50451","1840015355"
"Arjona","Arjona","10.2600","-75.3500","Colombia","CO","COL","Bolívar","minor","50405","1170602407"
"Summerville","Summerville","33.0016","-80.1795","United States","US","USA","South Carolina","","50388","1840016886"
"Orangetown","Orangetown","41.0526","-73.9475","United States","US","USA","New York","","50365","1840087755"
"Sawahlunto","Sawahlunto","-0.6663","100.7833","Indonesia","ID","IDN","Sumatera Barat","","50354","1360188622"
"Collierville","Collierville","35.0471","-89.6988","United States","US","USA","Tennessee","","50286","1840016403"
"Methuen Town","Methuen Town","42.7340","-71.1889","United States","US","USA","Massachusetts","","50259","1840031195"
"Catalina Foothills","Catalina Foothills","32.3041","-110.8835","United States","US","USA","Arizona","","50202","1840018110"
"Ferreñafe","Ferrenafe","-6.6300","-79.8000","Peru","PE","PER","Lambayeque","","50184","1604452796"
"An Nabk","An Nabk","34.0170","36.7333","Syria","SY","SYR","Rīf Dimashq","minor","50178","1760474665"
"North Bay","North Bay","46.3000","-79.4500","Canada","CA","CAN","Ontario","","50170","1124058496"
"Siguiri","Siguiri","11.4171","-9.1666","Guinea","GN","GIN","Kankan","minor","50159","1324494896"
"Otradnyy","Otradnyy","53.3778","51.3474","Russia","RU","RUS","Samarskaya Oblast’","","50127","1643670563"
"Gogrial","Gogrial","8.5337","28.1167","South Sudan","SS","SSD","Warrap","","50065","1728342889"
"Poway","Poway","32.9872","-117.0201","United States","US","USA","California","","50041","1840020624"
"Pozi","Pozi","23.4611","120.2419","Taiwan","TW","TWN","Chiayi","","50000","1158227287"
"Korogwe","Korogwe","-5.0896","38.5400","Tanzania","TZ","TZA","Tanga","","50000","1834605335"
"Lindong","Lindong","43.9837","119.1834","China","CN","CHN","Inner Mongolia","minor","50000","1156448425"
"Kahemba","Kahemba","-7.2829","19.0000","Congo (Kinshasa)","CD","COD","Kwango","","50000","1180689417"
"Smyrna","Smyrna","35.9722","-86.5253","United States","US","USA","Tennessee","","49969","1840017758"
"Ashburn","Ashburn","39.0300","-77.4711","United States","US","USA","Virginia","","49895","1840024495"
"Minot","Minot","48.2374","-101.2780","United States","US","USA","North Dakota","","49884.0","1840000053"
"Monchegorsk","Monchegorsk","67.9291","32.8287","Russia","RU","RUS","Murmanskaya Oblast’","","49868","1643634027"
